trade_id,timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
95,2025-03-23T09:15:40Z,AMZN,BUY,10,100.0,99.9,-1.0,10471.0
96,2025-03-23T09:15:50Z,AAPL,SELL,10,100.0,99.9,-1.0,10470.0
97,2025-03-23T09:16:00Z,MSFT,BUY,10,100.0,100.1,1.0,10471.0
98,2025-03-23T09:16:10Z,NVDA,SELL,10,100.0,99.9,-1.0,10470.0
99,2025-03-23T09:16:20Z,TSLA,BUY,10,100.0,99.9,-1.0,10469.0
100,2025-03-23T09:16:30Z,AMZN,SELL,10,100.0,100.1,1.0,10470.0
101,2025-03-23T09:16:40Z,AAPL,BUY,10,100.0,99.9,-1.0,10469.0
102,2025-03-23T09:16:50Z,MSFT,SELL,10,100.0,99.9,-1.0,10468.0
103,2025-03-23T09:17:00Z,NVDA,BUY,10,100.0,100.1,1.0,10469.0
104,2025-03-23T09:17:10Z,TSLA,SELL,10,100.0,99.9,-1.0,10468.0
105,2025-03-23T09:17:20Z,AMZN,BUY,10,100.0,99.9,-1.0,10467.0
106,2025-03-23T09:17:30Z,AAPL,SELL,10,100.0,100.1,1.0,10468.0
107,2025-03-23T09:17:40Z,MSFT,BUY,10,100.0,99.9,-1.0,10467.0
108,2025-03-23T09:17:50Z,NVDA,SELL,10,100.0,99.9,-1.0,10466.0
109,2025-03-23T09:18:00Z,TSLA,BUY,10,100.0,100.1,1.0,10467.0
110,2025-03-23T09:18:10Z,AMZN,SELL,10,100.0,99.9,-1.0,10466.0
111,2025-03-23T09:18:20Z,AAPL,BUY,10,100.0,99.9,-1.0,10465.0
112,2025-03-23T09:18:30Z,MSFT,SELL,10,100.0,100.1,1.0,10466.0
113,2025-03-23T09:18:40Z,NVDA,BUY,10,100.0,99.9,-1.0,10465.0
114,2025-03-23T09:18:50Z,TSLA,SELL,10,100.0,99.9,-1.0,10464.0
115,2025-03-23T09:19:00Z,AMZN,BUY,10,100.0,100.1,1.0,10465.0
116,2025-03-23T09:19:10Z,AAPL,SELL,10,100.0,99.9,-1.0,10464.0
117,2025-03-23T09:19:20Z,MSFT,BUY,10,100.0,99.9,-1.0,10463.0
118,2025-03-23T09:19:30Z,NVDA,SELL,10,100.0,100.1,1.0,10464.0
119,2025-03-23T09:19:40Z,TSLA,BUY,10,100.0,99.9,-1.0,10463.0
120,2025-03-23T09:19:50Z,AMZN,SELL,10,100.0,99.9,-1.0,10462.0
121,2025-03-23T09:20:00Z,NVDA,BUY,500,1000.0,980.0,-10000.0,462.0
122,2025-03-23T09:20:10Z,MSFT,SELL,10,100.0,99.9,-1.0,461.0
123,2025-03-23T09:20:20Z,NVDA,BUY,10,100.0,99.9,-1.0,460.0
124,2025-03-23T09:20:30Z,TSLA,SELL,10,100.0,100.1,1.0,461.0
125,2025-03-23T09:20:40Z,AMZN,BUY,10,100.0,99.9,-1.0,460.0
126,2025-03-23T09:20:50Z,AAPL,SELL,10,100.0,99.9,-1.0,459.0
127,2025-03-23T09:21:00Z,MSFT,BUY,10,100.0,100.1,1.0,460.0
128,2025-03-23T09:21:10Z,NVDA,SELL,10,100.0,99.9,-1.0,459.0
129,2025-03-23T09:21:20Z,TSLA,BUY,10,100.0,99.9,-1.0,458.0
130,2025-03-23T09:21:30Z,AMZN,SELL,10,100.0,100.1,1.0,459.0
131,2025-03-23T09:21:40Z,AAPL,BUY,10,100.0,99.9,-1.0,458.0
132,2025-03-23T09:21:50Z,MSFT,SELL,10,100.0,99.9,-1.0,457.0
133,2025-03-23T09:22:00Z,NVDA,BUY,10,100.0,100.1,1.0,458.0
134,2025-03-23T09:22:10Z,TSLA,SELL,10,100.0,99.9,-1.0,457.0
135,2025-03-23T09:22:20Z,AMZN,BUY,10,100.0,99.9,-1.0,456.0
136,2025-03-23T09:22:30Z,AAPL,SELL,10,100.0,100.1,1.0,457.0
137,2025-03-23T09:22:40Z,MSFT,BUY,10,100.0,99.9,-1.0,456.0
138,2025-03-23T09:22:50Z,NVDA,SELL,10,100.0,99.9,-1.0,455.0
139,2025-03-23T09:23:00Z,TSLA,BUY,10,100.0,100.1,1.0,456.0
140,2025-03-23T09:23:10Z,AMZN,SELL,10,100.0,99.9,-1.0,455.0
141,2025-03-23T09:23:20Z,AAPL,BUY,10,100.0,99.9,-1.0,454.0
142,2025-03-23T09:23:30Z,MSFT,SELL,10,100.0,100.1,1.0,455.0
143,2025-03-23T09:23:40Z,NVDA,BUY,10,100.0,99.9,-1.0,454.0
144,2025-03-23T09:23:50Z,TSLA,SELL,10,100.0,99.9,-1.0,453.0
145,2025-03-23T09:24:00Z,AMZN,BUY,10,100.0,100.1,1.0,454.0
146,2025-03-23T09:24:10Z,AAPL,SELL,10,100.0,99.9,-1.0,453.0
147,2025-03-23T09:24:20Z,MSFT,BUY,10,100.0,99.9,-1.0,452.0
148,2025-03-23T09:24:30Z,NVDA,SELL,10,100.0,100.1,1.0,453.0
149,2025-03-23T09:24:40Z,TSLA,BUY,10,100.0,99.9,-1.0,452.0
150,2025-03-23T09:24:50Z,AMZN,SELL,10,100.0,99.9,-1.0,451.0
151,2025-03-23T09:25:00Z,AAPL,BUY,10,100.0,100.1,1.0,452.0
152,2025-03-23T09:25:10Z,MSFT,SELL,10,100.0,99.9,-1.0,451.0
153,2025-03-23T09:25:20Z,NVDA,BUY,10,100.0,99.9,-1.0,450.0
154,2025-03-23T09:25:30Z,TSLA,SELL,10,100.0,100.1,1.0,451.0
155,2025-03-23T09:25:40Z,AMZN,BUY,10,100.0,99.9,-1.0,450.0
156,2025-03-23T09:25:50Z,AAPL,SELL,10,100.0,99.9,-1.0,449.0
157,2025-03-23T09:26:00Z,MSFT,BUY,10,100.0,100.1,1.0,450.0
158,2025-03-23T09:26:10Z,NVDA,SELL,10,100.0,99.9,-1.0,449.0
159,2025-03-23T09:26:20Z,TSLA,BUY,10,100.0,99.9,-1.0,448.0
160,2025-03-23T09:26:30Z,AMZN,SELL,10,100.0,100.1,1.0,449.0
161,2025-03-23T09:26:40Z,AAPL,BUY,10,100.0,99.9,-1.0,448.0
162,2025-03-23T09:26:50Z,MSFT,SELL,10,100.0,99.9,-1.0,447.0
163,2025-03-23T09:27:00Z,NVDA,BUY,10,100.0,100.1,1.0,448.0
164,2025-03-23T09:27:10Z,TSLA,SELL,10,100.0,99.9,-1.0,447.0
165,2025-03-23T09:27:20Z,AMZN,BUY,10,100.0,99.9,-1.0,446.0
166,2025-03-23T09:27:30Z,AAPL,SELL,10,100.0,100.1,1.0,447.0
167,2025-03-23T09:27:40Z,MSFT,BUY,10,100.0,99.9,-1.0,446.0
168,2025-03-23T09:27:50Z,NVDA,SELL,10,100.0,99.9,-1.0,445.0
169,2025-03-23T09:28:00Z,TSLA,BUY,10,100.0,100.1,1.0,446.0
170,2025-03-23T09:28:10Z,AMZN,SELL,10,100.0,99.9,-1.0,445.0
171,2025-03-23T09:28:20Z,AAPL,BUY,10,100.0,99.9,-1.0,444.0
172,2025-03-23T09:28:30Z,MSFT,SELL,10,100.0,100.1,1.0,445.0
173,2025-03-23T09:28:40Z,NVDA,BUY,10,100.0,99.9,-1.0,444.0
174,2025-03-23T09:28:50Z,TSLA,SELL,10,100.0,99.9,-1.0,443.0
175,2025-03-23T09:29:00Z,AMZN,BUY,10,100.0,100.1,1.0,444.0
176,2025-03-23T09:29:10Z,AAPL,SELL,10,100.0,99.9,-1.0,443.0
177,2025-03-23T09:29:20Z,MSFT,BUY,10,100.0,99.9,-1.0,442.0
178,2025-03-23T09:29:30Z,NVDA,SELL,10,100.0,100.1,1.0,443.0
179,2025-03-23T09:29:40Z,TSLA,BUY,10,100.0,99.9,-1.0,442.0
180,2025-03-23T09:29:50Z,AMZN,SELL,10,100.0,99.9,-1.0,441.0
181,2025-03-23T09:30:00Z,AAPL,BUY,10,100.0,100.1,1.0,442.0
182,2025-03-23T09:30:10Z,MSFT,SELL,10,100.0,99.9,-1.0,441.0
183,2025-03-23T09:30:20Z,NVDA,BUY,10,100.0,99.9,-1.0,440.0
184,2025-03-23T09:30:30Z,TSLA,SELL,10,100.0,100.1,1.0,441.0
185,2025-03-23T09:30:40Z,AMZN,BUY,10,100.0,99.9,-1.0,440.0
186,2025-03-23T09:30:50Z,AAPL,SELL,10,100.0,99.9,-1.0,439.0
187,2025-03-23T09:31:00Z,MSFT,BUY,10,100.0,100.1,1.0,440.0
188,2025-03-23T09:31:10Z,NVDA,SELL,10,100.0,99.9,-1.0,439.0
189,2025-03-23T09:31:20Z,TSLA,BUY,10,100.0,99.9,-1.0,438.0
190,2025-03-23T09:31:30Z,AMZN,SELL,10,100.0,100.1,1.0,439.0
191,2025-03-23T09:31:40Z,AAPL,BUY,10,100.0,99.9,-1.0,438.0
192,2025-03-23T09:31:50Z,MSFT,SELL,10,100.0,99.9,-1.0,437.0
193,2025-03-23T09:32:00Z,NVDA,BUY,10,100.0,100.1,1.0,438.0
194,2025-03-23T09:32:10Z,TSLA,SELL,10,100.0,99.9,-1.0,437.0
195,2025-03-23T09:32:20Z,AMZN,BUY,10,100.0,99.9,-1.0,436.0
196,2025-03-23T09:32:30Z,AAPL,SELL,10,100.0,100.1,1.0,437.0
197,2025-03-23T09:32:40Z,MSFT,BUY,10,100.0,99.9,-1.0,436.0
198,2025-03-23T09:32:50Z,NVDA,SELL,10,100.0,99.9,-1.0,435.0
199,2025-03-23T09:33:00Z,TSLA,BUY,10,100.0,100.1,1.0,436.0
200,2025-03-23T09:33:10Z,AMZN,SELL,10,100.0,99.9,-1.0,435.0
201,2025-03-23T09:33:20Z,AAPL,BUY,10,100.0,99.9,-1.0,434.0
202,2025-03-23T09:33:30Z,MSFT,SELL,10,100.0,100.1,1.0,435.0
203,2025-03-23T09:33:40Z,NVDA,BUY,10,100.0,99.9,-1.0,434.0
204,2025-03-23T09:33:50Z,TSLA,SELL,10,100.0,99.9,-1.0,433.0
205,2025-03-23T09:34:00Z,AMZN,BUY,10,100.0,100.1,1.0,434.0
206,2025-03-23T09:34:10Z,AAPL,SELL,10,100.0,99.9,-1.0,433.0
207,2025-03-23T09:34:20Z,MSFT,BUY,10,100.0,99.9,-1.0,432.0
208,2025-03-23T09:34:30Z,NVDA,SELL,10,100.0,100.1,1.0,433.0
209,2025-03-23T09:34:40Z,TSLA,BUY,10,100.0,99.9,-1.0,432.0
210,2025-03-23T09:34:50Z,AMZN,SELL,10,100.0,99.9,-1.0,431.0
