timestamp,asset,price,size_usd,side,pnl,balance,is_revenge,is_overtrading,is_loss_aversion,is_blocked_bias,is_blocked_risk,blocked_reason,checkmated_day,simulated_pnl,simulated_daily_pnl,simulated_equity
2025-03-01 09:52:00,MSFT,765.2287226874578,42852.808470497635,Sell,77.75205996681507,9302.259121868845,False,False,False,False,False,NONE,False,77.75205996681507,-697.7408781311547,-697.7408781311547
2025-03-01 09:53:00,NVDA,3290.26420887431,256640.60829219618,Sell,-250.23284154691464,9052.02628032193,False,False,False,False,False,NONE,False,-250.23284154691464,-947.9737196780693,-947.9737196780693
2025-03-01 09:54:00,AMZN,2455.596494997019,34378.350929958266,Sell,34.54127632422751,9086.567556646158,False,False,False,False,False,NONE,False,34.54127632422751,-913.4324433538418,-913.4324433538418
2025-03-01 09:55:00,AAPL,225.37269153605283,5634.317288401321,Sell,-1.330569428008488,9085.23698721815,False,False,False,False,False,NONE,False,-1.330569428008488,-914.7630127818503,-914.7630127818503
2025-03-01 09:56:00,NVDA,1060.8104535559924,140026.97986939098,Buy,276.09006142592807,9361.327048644078,False,False,False,False,False,NONE,False,276.09006142592807,-638.6729513559224,-638.6729513559222
2025-03-01 09:57:00,MSFT,223.24507897678393,7143.842527257086,Sell,79.41280441365052,9440.739853057728,False,False,False,False,False,NONE,False,79.41280441365052,-559.2601469422718,-559.2601469422717
2025-03-01 09:58:00,GOOG,2913.5575127930115,238911.71604902693,Sell,-128.83829892373342,9311.901554133994,False,False,False,False,False,NONE,False,-128.83829892373342,-688.0984458660052,-688.0984458660051
2025-03-01 09:59:00,AMZN,3176.722586579705,247784.36175321697,Sell,2.8606794527804595,9314.762233586776,False,False,False,False,False,NONE,False,2.8606794527804595,-685.2377664132248,-685.2377664132247
2025-03-01 10:00:00,NVDA,437.3646401448066,84411.37554794767,Buy,-88.03583023645797,9226.726403350318,False,False,False,False,False,NONE,False,-88.03583023645797,-773.2735966496828,-773.2735966496826
2025-03-01 10:01:00,AAPL,1569.0006587300018,166314.0698253802,Buy,-13.874403520023408,9212.851999830296,False,False,False,False,False,NONE,False,-13.874403520023408,-787.1480001697062,-787.148000169706
2025-03-01 10:02:00,AAPL,3264.997322335669,617084.4939214415,Sell,-215.3086704017037,8997.54332942859,False,False,False,False,False,NONE,False,-215.3086704017037,-1002.4566705714099,-1002.4566705714097
2025-03-01 10:03:00,TSLA,550.9803191656134,11019.606383312268,Sell,44.56662595503076,9042.10995538362,False,False,False,False,False,NONE,False,44.56662595503076,-957.8900446163791,-957.890044616379
2025-03-01 10:04:00,TSLA,1057.0673877642862,78222.98669455718,Buy,-27.537013007905895,9014.572942375717,False,False,False,False,False,NONE,False,-27.537013007905895,-985.4270576242849,-985.4270576242849
2025-03-01 10:05:00,NFLX,1099.7475430956626,10997.475430956627,Sell,-6.682608190749306,9007.890334184964,False,False,False,False,False,NONE,False,-6.682608190749306,-992.1096658150342,-992.1096658150342
2025-03-01 10:06:00,MSFT,153.70117709689484,18905.244782918064,Sell,276.3924990122107,9284.282833197176,False,False,False,False,False,NONE,False,276.3924990122107,-715.7171668028236,-715.7171668028235
2025-03-01 10:07:00,NVDA,175.14265968046777,5954.850429135904,Sell,56.8597217646049,9341.142554961782,False,False,False,False,False,NONE,False,56.8597217646049,-658.8574450382187,-658.8574450382187
2025-03-01 10:08:00,NVDA,3337.1352534360494,630718.5628994133,Sell,108.6921392398758,9449.834694201658,False,False,False,False,False,NONE,False,108.6921392398758,-550.1653057983428,-550.1653057983428
2025-03-01 10:09:00,NFLX,2020.2695010025764,313141.77265539934,Buy,-121.64014976923,9328.194544432426,False,False,False,False,False,NONE,False,-121.64014976923,-671.8054555675728,-671.8054555675728
2025-03-01 10:10:00,GOOG,1107.9367089287316,44317.468357149264,Buy,117.16885475867456,9445.3633991911,False,False,False,False,False,NONE,False,117.16885475867456,-554.6366008088983,-554.6366008088983
2025-03-01 10:11:00,GOOG,1356.4275794377163,261790.52283147923,Buy,-407.94381212860094,9037.4195870625,False,False,False,False,False,NONE,False,-407.94381212860094,-962.5804129374992,-962.5804129374992
2025-03-01 10:12:00,NFLX,2516.2081045153336,319558.4292734474,Sell,272.3853228729936,9309.804909935494,False,False,False,False,False,NONE,False,272.3853228729936,-690.1950900645056,-690.1950900645056
2025-03-01 10:13:00,GOOG,1314.4843522634403,43377.98362469353,Sell,41.345903465124366,9351.150813400618,False,False,False,False,False,NONE,False,41.345903465124366,-648.8491865993813,-648.8491865993813
2025-03-01 10:14:00,TSLA,835.7733906718445,163811.5845716815,Buy,-496.430038003562,8854.720775397056,False,False,True,False,False,NONE,False,-496.430038003562,-1145.2792246029433,-1145.2792246029433
2025-03-01 10:15:00,NVDA,401.3388285193079,28495.056824870862,Buy,10.494535514575716,8865.215310911633,False,False,False,False,False,NONE,False,10.494535514575716,-1134.7846890883675,-1134.7846890883675
2025-03-01 10:16:00,NFLX,2564.8188904272283,351380.18798853026,Buy,-361.8839334381014,8503.33137747353,False,False,False,False,False,NONE,False,-361.8839334381014,-1496.6686225264689,-1496.6686225264689
2025-03-01 10:17:00,NVDA,672.9493075295253,96904.70028425164,Sell,-100.19561556291774,8403.135761910613,False,False,False,False,False,NONE,False,-100.19561556291774,-1596.8642380893866,-1596.8642380893866
2025-03-01 10:18:00,AAPL,290.2865312457267,38608.10865568165,Buy,74.52237063704433,8477.658132547658,False,False,False,False,False,NONE,False,74.52237063704433,-1522.3418674523423,-1522.3418674523423
2025-03-01 10:19:00,TSLA,0.0,0.0,Sell,-198.8034879244351,8278.854644623223,False,False,False,False,False,NONE,False,-198.8034879244351,-1721.1453553767774,-1721.1453553767774
2025-03-01 10:20:00,AMZN,186.51981824917053,23128.457462897146,Sell,-582.2493675022763,7696.605277120946,False,False,True,False,False,NONE,False,-582.2493675022763,-2303.394722879054,-2303.394722879054
2025-03-01 10:21:00,TSLA,3379.2433012829592,510265.7384937268,Buy,-38.581616331500754,7658.023660789446,True,False,False,True,False,BIAS,False,0.0,-2303.394722879054,-2303.394722879054
2025-03-01 10:22:00,NFLX,2214.160738133198,95208.91173972751,Buy,18.451828285034026,7676.475489074479,False,False,False,False,False,NONE,False,18.451828285034026,-2284.94289459402,-2284.94289459402
2025-03-01 10:23:00,AMZN,576.8039960406347,65755.65554863236,Sell,-85.95041016413052,7590.525078910348,False,False,False,False,False,NONE,False,-85.95041016413052,-2370.8933047581504,-2370.8933047581504
2025-03-01 10:24:00,AAPL,644.9665982471898,57402.027243999895,Buy,-2.739323388035359,7587.785755522314,False,False,False,False,False,NONE,False,-2.739323388035359,-2373.6326281461857,-2373.6326281461857
2025-03-01 10:25:00,NFLX,2015.9082569413165,372943.02753414353,Buy,-66.45745876185515,7521.328296760458,False,False,False,False,False,NONE,False,-66.45745876185515,-2440.0900869080406,-2440.0900869080406
2025-03-01 10:26:00,MSFT,1280.151862815388,229147.18344395448,Sell,-364.32492195523446,7157.003374805224,False,False,False,False,False,NONE,False,-364.32492195523446,-2804.415008863275,-2804.415008863275
2025-03-01 10:27:00,NVDA,2721.220267447612,35375.86347681896,Sell,50.62506842627727,7207.628443231501,False,False,False,False,False,NONE,False,50.62506842627727,-2753.789940436998,-2753.7899404369978
2025-03-01 10:28:00,AAPL,1933.0323753852624,247428.1440493136,Sell,81.14881310102646,7288.777256332527,False,False,False,False,False,NONE,False,81.14881310102646,-2672.6411273359718,-2672.6411273359713
2025-03-01 10:29:00,NVDA,1545.0018705610476,234840.28432527924,Sell,-129.45226516238654,7159.3249911701405,False,False,False,False,False,NONE,False,-129.45226516238654,-2802.0933924983583,-2802.093392498358
2025-03-01 10:30:00,GOOG,3372.281855825187,468747.177959701,Sell,-229.28994923119217,6930.035041938949,False,False,False,False,False,NONE,False,-229.28994923119217,-3031.38334172955,-3031.38334172955
2025-03-01 10:31:00,MSFT,1398.015243923427,72696.7926840182,Buy,-41.346703107468784,6888.68833883148,False,False,False,False,False,NONE,False,-41.346703107468784,-3072.730044837019,-3072.730044837019
2025-03-01 10:32:00,MSFT,1432.1076871008352,24345.830680714196,Sell,-12.408646208552229,6876.2796926229275,False,False,False,False,False,NONE,False,-12.408646208552229,-3085.1386910455712,-3085.1386910455712
2025-03-01 10:33:00,AAPL,2346.9148526597223,387240.9506888542,Sell,12.590471719547622,6888.870164342476,False,False,False,False,False,NONE,False,12.590471719547622,-3072.5482193260236,-3072.5482193260236
2025-03-01 10:34:00,MSFT,2842.7011152214804,36955.11449787924,Sell,29.8013618979503,6918.671526240425,False,False,False,False,False,NONE,False,29.8013618979503,-3042.7468574280733,-3042.7468574280733
2025-03-01 10:35:00,AMZN,2210.441718461981,419983.9265077764,Buy,-305.736542224804,6612.934984015621,False,False,False,False,False,NONE,False,-305.736542224804,-3348.4833996528773,-3348.4833996528773
2025-03-01 10:36:00,MSFT,2460.205266087778,206657.24235137337,Sell,29.85764173627831,6642.792625751899,False,False,False,False,False,NONE,False,29.85764173627831,-3318.625757916599,-3318.625757916599
2025-03-01 10:37:00,NVDA,1336.6139115548085,129651.54942081643,Sell,155.12970856407446,6797.922334315974,False,False,False,False,False,NONE,False,155.12970856407446,-3163.4960493525246,-3163.4960493525246
2025-03-01 10:38:00,NVDA,1704.264085849996,180651.9931000996,Sell,-142.8556588138331,6655.066675502141,False,False,False,False,False,NONE,False,-142.8556588138331,-3306.3517081663576,-3306.3517081663576
2025-03-01 10:39:00,NFLX,729.7710483144734,70058.02063818945,Buy,-130.4823872458328,6524.584288256308,False,False,False,False,False,NONE,False,-130.4823872458328,-3436.8340954121904,-3436.8340954121904
2025-03-01 10:40:00,NVDA,2396.850392909906,19174.80314327925,Sell,-24.145678556749772,6500.438609699559,False,False,False,False,False,NONE,False,-24.145678556749772,-3460.97977396894,-3460.97977396894
2025-03-01 10:41:00,NFLX,814.0091944721477,45584.51489044027,Sell,188.2956252343938,6688.734234933952,False,False,False,False,False,NONE,False,188.2956252343938,-3272.6841487345464,-3272.6841487345464
2025-03-01 10:42:00,NVDA,54.33594410864858,5650.938187299453,Sell,105.64851508219785,6794.38275001615,False,False,False,False,False,NONE,False,105.64851508219785,-3167.0356336523487,-3167.0356336523487
2025-03-01 10:43:00,AMZN,3271.479313333291,271532.78300666314,Buy,-94.68318750158414,6699.699562514566,False,False,False,False,False,NONE,False,-94.68318750158414,-3261.718821153933,-3261.718821153933
2025-03-01 10:44:00,NFLX,1105.752582190211,218939.01127366174,Buy,-243.01940528306977,6456.680157231496,False,False,False,False,False,NONE,False,-243.01940528306977,-3504.7382264370026,-3504.7382264370026
2025-03-01 10:45:00,TSLA,728.3805465077079,32048.744046339147,Buy,-90.76163052522452,6365.918526706271,False,False,False,False,False,NONE,False,-90.76163052522452,-3595.499856962227,-3595.499856962227
2025-03-01 10:46:00,GOOG,975.1062218319267,183319.96970440223,Buy,59.06973719869302,6424.988263904965,False,False,False,False,False,NONE,False,59.06973719869302,-3536.430119763534,-3536.430119763534
2025-03-01 10:47:00,AAPL,1190.0445567843342,122574.58934878642,Sell,-70.48302961172931,6354.505234293236,False,False,False,False,False,NONE,False,-70.48302961172931,-3606.9131493752634,-3606.9131493752634
2025-03-01 10:48:00,NVDA,1687.1851712461992,188964.7391795743,Sell,-205.4942799335804,6149.010954359655,False,False,False,False,False,NONE,False,-205.4942799335804,-3812.407429308844,-3812.407429308844
2025-03-01 10:49:00,MSFT,289.2632650141584,48885.49178739276,Buy,-260.8474215257063,5888.163532833949,False,False,False,False,False,NONE,False,-260.8474215257063,-4073.25485083455,-4073.25485083455
2025-03-01 10:50:00,NVDA,231.72238890880553,34526.635947412025,Buy,216.2638537585248,6104.427386592473,False,False,False,False,False,NONE,False,216.2638537585248,-3856.990997076025,-3856.990997076025
2025-03-01 10:51:00,MSFT,1060.5421411063503,44542.76992646671,Sell,-32.04051278695306,6072.386873805521,False,False,False,False,False,NONE,False,-32.04051278695306,-3889.031509862978,-3889.031509862978
2025-03-01 10:52:00,GOOG,1070.3931526299807,168051.72496290697,Sell,-385.6091168849009,5686.77775692062,False,False,False,False,False,NONE,False,-385.6091168849009,-4274.64062674788,-4274.640626747879
2025-03-01 10:53:00,GOOG,455.879485959111,87984.74079010842,Buy,24.966221741834374,5711.7439786624545,False,False,False,False,False,NONE,False,24.966221741834374,-4249.674405006045,-4249.674405006044
2025-03-01 10:54:00,GOOG,1446.531000405843,209746.99505884724,Buy,-199.0102041284615,5512.733774533993,False,False,False,False,False,NONE,False,-199.0102041284615,-4448.684609134506,-4448.684609134506
2025-03-01 10:55:00,MSFT,1029.898905299599,30896.96715898797,Buy,38.76434905872429,5551.498123592717,False,False,False,False,False,NONE,False,38.76434905872429,-4409.920260075782,-4409.920260075782
2025-03-01 10:56:00,NVDA,139.89165714299185,3637.183085717788,Buy,78.36097789047153,5629.859101483189,False,False,False,False,False,NONE,False,78.36097789047153,-4331.559282185311,-4331.55928218531
2025-03-01 10:57:00,GOOG,3105.7366924528324,562138.3413339626,Sell,-701.3561662236816,4928.5029352595075,False,False,True,False,False,NONE,False,-701.3561662236816,-5032.915448408992,-5032.915448408991
2025-03-01 10:58:00,AMZN,3106.7656122503868,388345.70153129834,Buy,-176.7351971779476,4751.76773808156,False,False,False,False,False,NONE,False,-176.7351971779476,-5209.650645586939,-5209.6506455869385
2025-03-01 10:59:00,NFLX,771.6787725514854,14661.896678478222,Buy,5.263625051919348,4757.031363133479,False,False,False,False,False,NONE,False,5.263625051919348,-5204.38702053502,-5204.3870205350195
2025-03-01 11:00:00,MSFT,611.9091871670001,32431.186919851007,Sell,-8.103990508952506,4748.9273726245265,False,False,False,False,False,NONE,False,-8.103990508952506,-5212.491011043973,-5212.491011043972
2025-03-01 11:01:00,MSFT,1938.160036997087,164743.6031447524,Sell,212.8146924228304,4961.742065047357,False,False,False,False,False,NONE,False,212.8146924228304,-4999.676318621143,-4999.676318621142
2025-03-01 11:02:00,NVDA,2226.0995852859364,37843.69294986092,Sell,-0.6562501602593329,4961.0858148870975,False,False,False,False,False,NONE,False,-0.6562501602593329,-5000.332568781402,-5000.332568781401
2025-03-01 11:03:00,MSFT,3353.521823192402,583512.797235478,Sell,71.11360165269252,5032.19941653979,False,False,False,False,False,NONE,False,71.11360165269252,-4929.21896712871,-4929.218967128709
2025-03-01 11:04:00,MSFT,1351.8521754073531,140592.62624236473,Sell,89.61259226703805,5121.812008806828,False,False,False,False,False,NONE,False,89.61259226703805,-4839.606374861672,-4839.606374861671
2025-03-01 11:05:00,GOOG,2182.7911828827264,395085.2041017735,Buy,-246.46527062705215,4875.346738179776,False,False,False,False,False,NONE,False,-246.46527062705215,-5086.071645488723,-5086.071645488722
2025-03-01 11:06:00,NVDA,3079.724608024868,323371.0838426111,Buy,108.19136924747228,4983.538107427248,False,False,False,False,False,NONE,False,108.19136924747228,-4977.8802762412515,-4977.88027624125
2025-03-01 11:07:00,GOOG,1602.3405609439324,166643.41833816897,Buy,84.35965864899481,5067.897766076243,False,False,False,False,False,NONE,False,84.35965864899481,-4893.520617592257,-4893.520617592255
2025-03-01 11:08:00,NFLX,472.0928414927748,90641.82556661277,Sell,39.62666345715479,5107.524429533398,False,False,False,False,False,NONE,False,39.62666345715479,-4853.893954135102,-4853.8939541351
2025-03-01 11:09:00,NFLX,1352.1931361134111,233929.41254762013,Buy,-663.5462055222533,4443.978224011144,False,False,True,False,False,NONE,False,-663.5462055222533,-5517.440159657355,-5517.440159657353
2025-03-01 11:10:00,GOOG,521.1558971263864,92244.5937913704,Sell,-269.3949430181052,4174.583280993039,False,False,False,False,False,NONE,False,-269.3949430181052,-5786.83510267546,-5786.835102675459
2025-03-01 11:11:00,NFLX,107.40615149672848,15788.704270019087,Buy,54.60297543833438,4229.186256431373,False,False,False,False,False,NONE,False,54.60297543833438,-5732.2321272371255,-5732.232127237125
2025-03-01 11:12:00,,2642.8580444041404,327714.3975061134,Buy,-23.590175322966388,4205.596081108407,False,False,False,False,False,NONE,False,-23.590175322966388,-5755.822302560092,-5755.822302560091
2025-03-01 11:13:00,AAPL,872.5617667089766,173639.79157508636,Sell,298.0955326151916,4503.6916137235985,False,False,False,False,False,NONE,False,298.0955326151916,-5457.7267699449,-5457.726769944899
2025-03-01 11:14:00,GOOG,56.92430814446045,4610.868959701296,Sell,122.62990895771182,4626.32152268131,False,False,False,False,False,NONE,False,122.62990895771182,-5335.096860987189,-5335.096860987188
2025-03-01 11:15:00,AMZN,3059.8916334962505,590559.0852647764,Buy,133.01213691629118,4759.333659597602,False,False,False,False,False,NONE,False,133.01213691629118,-5202.084724070897,-5202.084724070897
2025-03-01 11:16:00,AMZN,1581.071492793625,58499.64523336413,Buy,56.027482316208534,4815.361141913811,False,False,False,False,False,NONE,False,56.027482316208534,-5146.057241754689,-5146.057241754688
2025-03-01 11:17:00,MSFT,874.0665847346269,105762.05675288985,Buy,121.02276327875472,4936.383905192565,False,False,False,False,False,NONE,False,121.02276327875472,-5025.0344784759345,-5025.034478475934
2025-03-01 11:18:00,NFLX,956.6254046261964,0.0,Buy,-73.68196485807857,4862.701940334487,False,False,False,False,False,NONE,False,-73.68196485807857,-5098.716443334013,-5098.716443334012
2025-03-01 11:19:00,AMZN,879.8557319024234,135497.7827129732,Buy,-1.7944408967593972,4860.907499437727,False,False,False,False,False,NONE,False,-1.7944408967593972,-5100.510884230772,-5100.510884230772
2025-03-01 11:20:00,MSFT,721.2187561029883,93758.43829338848,Sell,-285.7028231700565,4575.204676267671,False,False,False,False,False,NONE,False,-285.7028231700565,-5386.213707400829,-5386.213707400828
2025-03-01 11:21:00,AAPL,2952.2304747813228,174181.59801209805,Sell,176.2205032476677,4751.425179515339,False,False,False,False,False,NONE,False,176.2205032476677,-5209.993204153161,-5209.99320415316
2025-03-01 11:22:00,NVDA,637.6441385760498,75242.00835197388,Sell,-296.0543267627959,4455.370852752543,False,False,False,False,False,NONE,False,-296.0543267627959,-5506.0475309159565,-5506.047530915956
2025-03-01 11:23:00,NVDA,1988.3986593839252,264457.0216980621,Sell,-554.3738475826174,3900.9970051699256,False,False,True,False,False,NONE,False,-554.3738475826174,-6060.421378498574,-6060.421378498573
2025-03-01 11:24:00,NVDA,316.7548441190463,11719.929232404713,Buy,156.9291864555036,4057.926191625429,False,False,False,False,False,NONE,False,156.9291864555036,-5903.492192043071,-5903.49219204307
2025-03-01 11:25:00,AMZN,3325.8487478161705,103101.31118230129,Buy,-5.756964749915824,4052.1692268755137,False,False,False,False,False,NONE,False,-5.756964749915824,-5909.2491567929865,-5909.249156792986
2025-03-01 11:26:00,AAPL,2131.43297033843,211011.8640635046,Sell,177.16140615189988,4229.330633027414,False,False,False,False,False,NONE,False,177.16140615189988,-5732.087750641086,-5732.087750641085
2025-03-01 11:27:00,AMZN,3165.8761636479117,297592.35938290367,Buy,137.79257658019105,4367.123209607605,False,False,False,False,False,NONE,False,137.79257658019105,-5594.295174060895,-5594.295174060894
2025-03-01 11:28:00,NFLX,1422.6783391904585,250391.3876975207,Sell,367.98017000712935,4735.103379614734,False,False,False,False,False,NONE,False,367.98017000712935,-5226.315004053766,-5226.315004053765
2025-03-01 11:29:00,AMZN,2846.8185958303193,17080.911574981918,Buy,7.093600156151297,4742.196979770885,False,False,False,False,False,NONE,False,7.093600156151297,-5219.221403897614,-5219.2214038976135
2025-03-01 11:30:00,AAPL,2995.1079541001236,44926.619311501854,Buy,17.92150269688591,4760.118482467771,False,False,False,False,False,NONE,False,17.92150269688591,-5201.2999012007285,-5201.299901200728
2025-03-01 11:31:00,AAPL,2475.1750545664113,353950.0328029968,Buy,-669.2418236795893,4090.876658788182,False,False,True,False,False,NONE,False,-669.2418236795893,-5870.541724880319,-5870.541724880317
2025-03-01 11:32:00,NFLX,370.6687592652869,70056.39550113922,Sell,-364.2482304994302,3726.628428288752,False,False,False,False,False,NONE,False,-364.2482304994302,-6234.789955379749,-6234.789955379747
2025-03-01 11:33:00,AAPL,105.4762981003756,1687.6207696060096,Sell,-84.09110381658843,3642.537324472163,False,False,False,False,False,NONE,False,-84.09110381658843,-6318.8810591963365,-6318.881059196336
2025-03-01 11:34:00,AAPL,631.5308685939652,12630.617371879305,Sell,-32.79683200697946,3609.740492465184,False,False,False,False,False,NONE,False,-32.79683200697946,-6351.677891203316,-6351.677891203315
2025-03-01 11:35:00,NVDA,457.4338115350406,35222.40348819813,Sell,-82.08953067643193,3527.6509617887514,False,False,False,False,False,NONE,False,-82.08953067643193,-6433.767421879748,-6433.767421879747
2025-03-01 11:36:00,NFLX,2551.724941489461,112275.89742553628,Buy,-10.258938384615249,3517.392023404136,False,False,False,False,False,NONE,False,-10.258938384615249,-6444.026360264364,-6444.026360264363
2025-03-01 11:37:00,TSLA,1971.6735313782324,335184.5003342995,Buy,-322.2291621611748,3195.1628612429613,False,False,False,False,False,NONE,False,-322.2291621611748,-6766.255522425538,-6766.2555224255375
2025-03-01 11:38:00,TSLA,1864.53048268234,85768.40220338764,Buy,-32.423342144162234,3162.739519098799,False,False,False,False,False,NONE,False,-32.423342144162234,-6798.678864569701,-6798.6788645697
2025-03-01 11:39:00,AAPL,922.3921861320848,87627.25768254806,Buy,-98.39944247014046,3064.3400766286586,False,False,False,False,False,NONE,False,-98.39944247014046,-6897.078307039841,-6897.07830703984
2025-03-01 11:40:00,TSLA,583.3960017427936,94510.15228233256,Sell,111.91422990014644,3176.2543065288046,False,False,False,False,False,NONE,False,111.91422990014644,-6785.164077139694,-6785.164077139694
2025-03-01 11:41:00,TSLA,762.5904957026909,48805.791724972216,Buy,97.16806927741708,3273.4223758062217,False,False,False,False,False,NONE,False,97.16806927741708,-6687.996007862277,-6687.996007862277
2025-03-01 11:42:00,AAPL,1430.9556755799565,224660.04106605318,Buy,67.2611882142296,3340.6835640204517,False,False,False,False,False,NONE,False,67.2611882142296,-6620.734819648048,-6620.734819648047
2025-03-01 11:43:00,TSLA,2603.4940633252877,341057.7222956127,Buy,165.14144072402996,3505.8250047444817,False,False,False,False,False,NONE,False,165.14144072402996,-6455.593378924018,-6455.593378924017
2025-03-01 11:44:00,AMZN,928.0823270508214,8352.740943457393,Sell,3.4351178854210502,3509.260122629903,False,False,False,False,False,NONE,False,3.4351178854210502,-6452.158261038597,-6452.158261038596
2025-03-01 11:45:00,MSFT,2460.2148543425847,376412.8727144154,Sell,363.22281652269385,3872.482939152597,False,False,False,False,False,NONE,False,363.22281652269385,-6088.935444515903,-6088.935444515902
2025-03-01 11:46:00,NFLX,1745.7157803967098,73320.06277666181,Sell,156.5883395108949,4029.0712786634913,False,False,False,False,False,NONE,False,156.5883395108949,-5932.347105005008,-5932.3471050050075
2025-03-01 11:47:00,MSFT,3104.770927362236,540230.141361029,Buy,-851.2978466105951,3177.773432052896,False,False,True,False,False,NONE,False,-851.2978466105951,-6783.6449516156035,-6783.644951615603
2025-03-01 11:48:00,AAPL,853.5552350671652,62309.53215990306,Sell,165.44788879318537,3343.2213208460817,False,False,False,False,False,NONE,False,165.44788879318537,-6618.197062822418,-6618.197062822417
2025-03-01 11:49:00,NVDA,1605.4555550307507,134858.26662258306,Buy,-216.6529301340397,3126.568390712042,False,False,False,False,False,NONE,False,-216.6529301340397,-6834.849992956458,-6834.849992956457
2025-03-01 11:50:00,NFLX,383.4934467215652,22626.113356572347,Buy,21.924237845181892,3148.4926285572237,False,False,False,False,False,NONE,False,21.924237845181892,-6812.925755111276,-6812.925755111275
