timestamp,asset,price,size_usd,side,pnl
2025-03-01T11:08:00,NFLX,472.0928414928,90641.8255666128,Sell,39.6266634572
2025-03-01T11:09:00,NFLX,1352.1931361134,233929.4125476201,Buy,-663.5462055223
2025-03-01T11:10:00,GOOG,521.1558971264,92244.5937913704,Sell,-269.3949430181
2025-03-01T11:11:00,NFLX,107.4061514967,15788.7042700191,Buy,54.6029754383
2025-03-01T11:12:00,,2642.8580444041,327714.3975061134,Buy,-23.5901753230
2025-03-01T11:13:00,AAPL,872.5617667090,173639.7915750864,Sell,298.0955326152
2025-03-01T11:14:00,GOOG,56.9243081445,4610.8689597013,Sell,122.6299089577
2025-03-01T11:15:00,AMZN,3059.8916334963,590559.0852647764,Buy,133.0121369163
2025-03-01T11:16:00,AMZN,1581.0714927936,58499.6452333641,Buy,56.0274823162
2025-03-01T11:17:00,MSFT,874.0665847346,105762.0567528899,Buy,121.0227632788
2025-03-01T11:18:00,NFLX,956.6254046262,0.0000000000,Buy,-73.6819648581
2025-03-01T11:19:00,AMZN,879.8557319024,135497.7827129732,Buy,-1.7944408968
2025-03-01T11:20:00,MSFT,721.2187561030,93758.4382933885,Sell,-285.7028231701
2025-03-01T11:21:00,AAPL,2952.2304747813,174181.5980120981,Sell,176.2205032477
2025-03-01T11:22:00,NVDA,637.6441385760,75242.0083519739,Sell,-296.0543267628
2025-03-01T11:23:00,NVDA,1988.3986593839,264457.0216980621,Sell,-554.3738475826
2025-03-01T11:24:00,NVDA,316.7548441190,11719.9292324047,Buy,156.9291864555
2025-03-01T11:25:00,AMZN,3325.8487478162,103101.3111823013,Buy,-5.7569647499
2025-03-01T11:26:00,AAPL,2131.4329703384,211011.8640635046,Sell,177.1614061519
2025-03-01T11:27:00,AMZN,3165.8761636479,297592.3593829037,Buy,137.7925765802
2025-03-01T11:28:00,NFLX,1422.6783391905,250391.3876975207,Sell,367.9801700071
2025-03-01T11:29:00,AMZN,2846.8185958303,17080.9115749819,Buy,7.0936001562
2025-03-01T11:30:00,AAPL,2995.1079541001,44926.6193115019,Buy,17.9215026969
2025-03-01T11:31:00,AAPL,2475.1750545664,353950.0328029968,Buy,-669.2418236796
2025-03-01T11:32:00,NFLX,370.6687592653,70056.3955011392,Sell,-364.2482304994
2025-03-01T11:33:00,AAPL,105.4762981004,1687.6207696060,Sell,-84.0911038166
2025-03-01T11:34:00,AAPL,631.5308685940,12630.6173718793,Sell,-32.7968320070
2025-03-01T11:35:00,NVDA,457.4338115350,35222.4034881981,Sell,-82.0895306764
2025-03-01T11:36:00,NFLX,2551.7249414895,112275.8974255363,Buy,-10.2589383846
2025-03-01T11:37:00,TSLA,1971.6735313782,335184.5003342995,Buy,-322.2291621612
2025-03-01T11:38:00,TSLA,1864.5304826823,85768.4022033876,Buy,-32.4233421442
2025-03-01T11:39:00,AAPL,922.3921861321,87627.2576825481,Buy,-98.3994424701
2025-03-01T11:40:00,TSLA,583.3960017428,94510.1522823326,Sell,111.9142299001
2025-03-01T11:41:00,TSLA,762.5904957027,48805.7917249722,Buy,97.1680692774
2025-03-01T11:42:00,AAPL,1430.9556755800,224660.0410660532,Buy,67.2611882142
2025-03-01T11:43:00,TSLA,2603.4940633253,341057.7222956127,Buy,165.1414407240
2025-03-01T11:44:00,AMZN,928.0823270508,8352.7409434574,Sell,3.4351178854
2025-03-01T11:45:00,MSFT,2460.2148543426,376412.8727144154,Sell,363.2228165227
2025-03-01T11:46:00,NFLX,1745.7157803967,73320.0627766618,Sell,156.5883395109
2025-03-01T11:47:00,MSFT,3104.7709273622,540230.1413610290,Buy,-851.2978466106
2025-03-01T11:48:00,AAPL,853.5552350672,62309.5321599031,Sell,165.4478887932
2025-03-01T11:49:00,NVDA,1605.4555550308,134858.2666225831,Buy,-216.6529301340
2025-03-01T11:50:00,NFLX,383.4934467216,22626.1133565723,Buy,21.9242378452
2025-03-01T11:51:00,AAPL,1206.2783420470,25331.8451829871,Buy,10.9769198068
2025-03-01T11:52:00,NVDA,1798.7375319111,269810.6297866651,Sell,182.5308376405
2025-03-01T11:53:00,MSFT,2577.9537394585,404738.7370949819,Sell,-15.9937266892
2025-03-01T11:54:00,AAPL,733.3660642023,46202.0620447436,Buy,-0.6149737758
2025-03-01T11:55:00,NFLX,802.4178430023,58576.5025391684,Buy,50.1358785463
2025-03-01T11:56:00,NFLX,2228.9435497976,135965.5565376548,Sell,-42.2293030889
2025-03-01T11:57:00,GOOG,1369.4793529174,87646.6785867120,Sell,-243.1302722084
2025-03-01T11:58:00,AMZN,1713.2272919516,118212.6831446604,Sell,-0.2420043737
2025-03-01T11:59:00,TSLA,2934.6652972867,493023.7699441581,Buy,-251.6064182355
2025-03-01T12:00:00,NVDA,1771.8373886726,228567.0231387669,Buy,-215.2451895507
2025-03-01T12:01:00,GOOG,2301.1228631016,243919.0234887738,Buy,-197.4923375124
2025-03-01T12:02:00,TSLA,2315.8738937269,150531.8030922488,Sell,-256.2629821839
2025-03-01T12:03:00,TSLA,2822.4612031983,344340.2667901881,Sell,-97.5198360590
2025-03-01T12:04:00,AAPL,2251.5812352940,139598.0365882301,Sell,0.0989853129
2025-03-01T12:05:00,TSLA,273.5938985058,49794.0895280603,Buy,279.5557890146
2025-03-01T12:06:00,AMZN,1230.4967902696,126741.1693977686,Buy,-121.6901379179
2025-03-01T12:07:00,NFLX,3463.1408331068,207788.4499864065,Sell,189.3019381989
2025-03-01T12:08:00,GOOG,727.9604963873,33486.1828338167,Buy,53.7056981168
2025-03-01T12:09:00,TSLA,2074.2153205307,10371.0766026534,Sell,-11.2108595876
2025-03-01T12:10:00,AAPL,2958.1452075766,334270.4084561504,Buy,-110.3522615203
2025-03-01T12:11:00,AMZN,2073.6270345784,311044.0551867557,Sell,606.4630934085
2025-03-01T12:12:00,MSFT,1334.3323905370,241514.1626872036,Buy,275.1027754533
2025-03-01T12:13:00,NFLX,326.7885413761,22875.1978963259,Buy,-73.7638069253
2025-03-01T12:14:00,NFLX,1297.7439137495,207639.0261999244,Sell,285.6499704084
2025-03-01T12:15:00,GOOG,678.1329149313,7459.4620642443,Sell,-27.7467608386
2025-03-01T12:16:00,NFLX,3364.9767161728,464366.7868318507,Sell,-152.5389030690
2025-03-01T12:17:00,TSLA,2516.8598533761,420315.5955138067,Sell,-778.2015325149
2025-03-01T12:18:00,AAPL,2635.3718825415,258266.4444890694,Sell,118.3261592780
2025-03-01T12:19:00,NFLX,1554.0939677013,48176.9129987404,Buy,-72.2646289469
2025-03-01T12:20:00,NFLX,429.3786570544,5152.5438846526,Sell,-1.9338632443
2025-03-01T12:21:00,MSFT,970.1718772773,104778.5627459438,Sell,-334.0300752138
2025-03-01T12:22:00,MSFT,946.0033090288,75680.2647223071,Sell,32.0665459528
2025-03-01T12:23:00,NVDA,1729.3887602653,287078.5342040440,Buy,-24.6200215057
2025-03-01T12:24:00,AMZN,1640.3802640921,109905.4776941695,Sell,-197.4941569080
2025-03-01T12:25:00,TSLA,1545.2583499328,299780.1198869727,Sell,-185.2072313784
2025-03-01T12:26:00,NFLX,1761.1222600900,91578.3575246777,Sell,13.8525146061
2025-03-01T12:27:00,NFLX,3455.2296328361,459545.5411671998,Buy,118.4180244109
2025-03-01T12:28:00,AAPL,1079.3200257524,150025.4835795902,Buy,440.1578599126
2025-03-01T12:29:00,NVDA,2172.6786031854,54316.9650796344,Sell,60.8937401781
2025-03-01T12:30:00,AMZN,876.3017169391,30670.5600928668,Buy,-48.6535548392
2025-03-01T12:31:00,NVDA,1659.7916174453,270546.0336435885,Sell,-230.5627763658
2025-03-01T12:32:00,GOOG,740.1698543550,16283.7367958099,Buy,-62.9481451951
2025-03-01T12:33:00,AMZN,1975.7632117842,326000.9299443871,Sell,-333.2138743670
2025-03-01T12:34:00,NFLX,964.2906633687,176465.1913964635,Buy,314.8168800816
2025-03-01T12:35:00,NFLX,176.9217626800,16984.4892172768,Sell,-305.1103523105
2025-03-01T12:36:00,AMZN,2862.6852655812,334934.1760730038,Sell,-36.2531996535
2025-03-01T12:37:00,NFLX,492.4801368154,94556.1862685646,Buy,-115.7952161414
2025-03-01T12:38:00,TSLA,1319.7338569533,26394.6771390665,Sell,-30.3133579909
2025-03-01T12:39:00,AMZN,1696.2627514337,179803.8516519669,Sell,-276.0913974081
2025-03-01T12:40:00,NVDA,1542.0560014556,6168.2240058226,Sell,-15.1548095634
2025-03-01T12:41:00,AMZN,2553.5468847305,45963.8439251496,Sell,-46.5597561175
2025-03-01T12:42:00,NFLX,2108.8792559618,107552.8420540497,Buy,-8.4766168712
2025-03-01T12:43:00,TSLA,1069.0305803408,209529.9937468020,Sell,234.2816767118
2025-03-01T12:44:00,TSLA,228.3753494503,4567.5069890062,Buy,64.4772602301
2025-03-01T12:45:00,GOOG,2698.2031579735,329180.7852727619,Buy,81.6139356493
2025-03-01T12:46:00,NVDA,1266.2185870406,173471.9464245560,Buy,162.4207236048
2025-03-01T12:47:00,MSFT,3119.5503564499,249564.0285159915,Buy,257.3145674254
2025-03-01T12:48:00,MSFT,1412.9458689312,217593.6638154069,Sell,104.2053967360
2025-03-01T12:49:00,AMZN,2525.9221911751,257644.0634998592,Sell,200.5480774059
2025-03-01T12:50:00,GOOG,3291.4982261596,82287.4556539911,Buy,-18.9795942280
2025-03-01T12:51:00,AAPL,2296.4759546924,450109.2871197114,Sell,282.7304267986
2025-03-01T12:52:00,AMZN,1476.5367512214,249534.7109564152,Buy,70.9791501590
2025-03-01T12:53:00,GOOG,2007.5274773115,118444.1211613787,Sell,-28.5375910189
2025-03-01T12:54:00,NVDA,1924.8859004695,86619.8655211288,Sell,139.2481994698
2025-03-01T12:55:00,,2067.6291264541,84772.7941846182,Sell,-98.6534971589
2025-03-01T12:56:00,NVDA,556.5289504626,21148.1001175804,Buy,-65.3532508763
2025-03-01T12:57:00,NVDA,2459.8590942845,287803.5140312888,Buy,275.5594945624
2025-03-01T12:58:00,NVDA,550.3992872587,10457.5864579152,Sell,36.9036641875
2025-03-01T12:59:00,GOOG,100.4282508958,1405.9955125408,Buy,0.3555186928
2025-03-01T13:00:00,GOOG,2205.4913473600,280097.4011147224,Buy,86.2821971905
2025-03-01T13:01:00,TSLA,453.3518240058,67549.4217768628,Sell,154.1804358474
2025-03-01T13:02:00,MSFT,2707.9201466539,387232.5809715067,Buy,104.3944647997
2025-03-01T13:03:00,NFLX,3037.5825395778,9112.7476187335,Sell,1.4469366010
2025-03-01T13:04:00,NVDA,3309.3419264795,122445.6512797432,Sell,-62.1948599287
2025-03-01T13:05:00,AAPL,2342.4455220271,274066.1260771650,Sell,289.7462813387
2025-03-01T13:06:00,NFLX,1712.9513804784,298053.5402032502,Buy,-71.0098863271
2025-03-01T13:07:00,GOOG,1265.3697284350,20245.9156549601,Sell,-31.6984682084
2025-03-01T13:08:00,AAPL,1743.6915742528,247604.2035439034,Sell,38.0835363313
2025-03-01T13:09:00,AAPL,706.7151878431,6360.4366905877,Buy,6.1778357630
2025-03-01T13:10:00,AAPL,1252.0581348724,8764.4069441066,Buy,5.5349690996
2025-03-01T13:11:00,TSLA,2526.8603106790,358814.1641164205,Buy,276.2710263161
2025-03-01T13:12:00,GOOG,800.1092504130,107214.6395553467,Buy,-101.7886458673
2025-03-01T13:13:00,AAPL,961.0316180741,14415.4742711122,Sell,-1.9547068818
2025-03-01T13:14:00,NVDA,2635.1824821921,474332.8467945740,Buy,-303.8230158373
2025-03-01T13:15:00,AMZN,663.5339786039,47774.4464594816,Buy,33.6554501585
2025-03-01T13:16:00,AAPL,898.3121733332,145526.5720799708,Buy,-278.2024797982
2025-03-01T13:17:00,TSLA,110.5390917381,11496.0655407669,Buy,-122.7026649349
2025-03-01T13:18:00,NFLX,2534.1780183961,326908.9643730993,Sell,253.7304586944
2025-03-01T13:19:00,GOOG,2181.7673012042,209449.6609156029,Buy,26.2041261673
2025-03-01T13:20:00,TSLA,2445.6298111648,298366.8369621077,Sell,347.5940895236
2025-03-01T13:21:00,AAPL,789.4307787389,90784.5395549770,Buy,270.6450315004
2025-03-01T13:22:00,GOOG,2421.4485480112,477025.3639581978,Sell,85.0030791184
2025-03-01T13:23:00,AMZN,2107.4993310417,311909.9009941768,Sell,104.6984689008
2025-03-01T13:24:00,AAPL,1313.1242783159,105049.9422652729,Buy,-38.1593213109
2025-03-01T13:25:00,TSLA,1560.4990501387,10923.4933509709,Sell,14.6147037101
2025-03-01T13:26:00,MSFT,2009.3257362933,271258.9743995899,Buy,98.0436026083
2025-03-01T13:27:00,NVDA,1751.8580075021,87592.9003751035,Sell,90.9560933238
2025-03-01T13:28:00,NFLX,2264.3068275943,294359.8875872630,Sell,-168.1847761671
2025-03-01T13:29:00,TSLA,674.3795427407,31695.8385088121,Sell,-127.9408995978
2025-03-01T13:30:00,GOOG,1915.4493444609,26816.2908224523,Buy,14.0631286846
2025-03-01T13:31:00,AAPL,1603.4642158827,49707.3906923626,Sell,43.5731727320
2025-03-01T13:32:00,NVDA,1640.5207043483,82026.0352174147,Buy,7.5189578181
2025-03-01T13:33:00,AAPL,1669.3680745100,315510.5660823814,Sell,218.7169983449
2025-03-01T13:34:00,GOOG,3091.0782751870,126734.2092826668,Sell,-69.8639935102
2025-03-01T13:35:00,AAPL,2874.2646719213,40239.7054068985,Sell,26.3003440940
2025-03-01T13:36:00,MSFT,2222.0163660384,295528.1766831008,Sell,311.6771772643
2025-03-01T13:37:00,NVDA,2521.8799278282,12609.3996391409,Sell,10.2068178450
2025-03-01T13:38:00,NVDA,197.6690944350,37952.4661315138,Sell,47.6039294037
2025-03-01T13:39:00,GOOG,2616.7714318599,410833.1148019976,Buy,372.5591285807
2025-03-01T13:40:00,NFLX,1727.2681751651,8636.3408758254,Buy,-11.4286812353
2025-03-01T13:41:00,MSFT,1146.2290976910,129523.8880390875,Buy,129.6047029428
2025-03-01T13:42:00,TSLA,532.2305324866,62803.2028334180,Sell,169.0822217202
2025-03-01T13:43:00,AAPL,309.4703267144,29709.1513645797,Buy,96.2384090978
2025-03-01T13:44:00,AMZN,204.8556149637,7374.8021386930,Sell,-67.7066362368
2025-03-01T13:45:00,AAPL,608.1968033713,48047.5474663351,Buy,36.2385733828
2025-03-01T13:46:00,AAPL,153.9960920522,2925.9257489920,Buy,-9.7318762627
2025-03-01T13:47:00,TSLA,2577.6157364267,494902.2213939260,Sell,-751.6413571863
2025-03-01T13:48:00,AAPL,907.7187106250,19969.8116337500,Sell,-51.8194124944
2025-03-01T13:49:00,MSFT,1322.1544729154,214189.0246122999,Buy,376.2476481524
2025-03-01T13:50:00,MSFT,2888.3709376648,161748.7725092286,Buy,-44.5664148847
2025-03-01T13:51:00,NVDA,445.5683630098,7574.6621711672,Buy,35.9084380880
2025-03-01T13:52:00,GOOG,2932.7994043149,539635.0903939478,Buy,420.8634983807
2025-03-01T13:53:00,NFLX,2256.4142093985,38359.0415597744,Sell,18.5721857929
2025-03-01T13:54:00,AMZN,1230.0018253859,179580.2665063386,Buy,-179.4138901062
2025-03-01T13:55:00,AAPL,456.4348850835,78963.2351194474,Sell,326.7051648480
2025-03-01T13:56:00,AAPL,365.6498058261,28520.6848544395,Sell,33.3147863258
2025-03-01T13:57:00,TSLA,1207.5244939737,67621.3716625248,Buy,5.0028085660
2025-03-01T13:58:00,GOOG,534.1798058773,42734.3844701807,Sell,-145.8571120680
2025-03-01T13:59:00,MSFT,973.6005228397,48680.0261419849,Buy,-50.0782348687
2025-03-01T14:00:00,AMZN,232.6975115571,13496.4556703100,Sell,-104.0583910518
2025-03-01T14:01:00,NVDA,2102.7790548536,37850.0229873650,Sell,34.5286860826
2025-03-01T14:02:00,MSFT,551.2026034906,74412.3514712344,Buy,414.2797032375
2025-03-01T14:03:00,GOOG,2660.7264802834,202215.2125015394,Sell,140.4001857381
2025-03-01T14:04:00,NFLX,802.7036681590,8027.0366815900,Sell,3.9784575381
2025-03-01T14:05:00,NVDA,2803.0191987167,193408.3247114552,Buy,-42.3436107920
2025-03-01T14:06:00,NFLX,705.0928524792,59932.8924607357,Sell,80.9907516735
2025-03-01T14:07:00,TSLA,2538.7146447695,332571.6184648019,Sell,-109.2739155791
2025-03-01T14:08:00,TSLA,1199.1076447069,99525.9345106753,Buy,-5.2060707102
2025-03-01T14:09:00,AAPL,2061.7639823671,224732.2740780116,Buy,-179.0800090539
2025-03-01T14:10:00,NFLX,183.3832594100,8068.8634140399,Sell,57.2563941310
2025-03-01T14:11:00,GOOG,1758.5932985222,348201.4731073932,Sell,277.5596685656
2025-03-01T14:12:00,AMZN,562.9732367221,79942.1996145408,Sell,258.1150006221
2025-03-01T14:13:00,NVDA,1727.8047840091,228070.2314892066,Buy,147.2554007075
2025-03-01T14:14:00,MSFT,537.6890015572,9678.4020280299,Sell,17.5669250612
2025-03-01T14:15:00,GOOG,1557.9574644808,144890.0441967172,Sell,-194.1508980786
2025-03-01T14:16:00,GOOG,431.6418298014,77695.5293642511,Sell,-390.8436230162
2025-03-01T14:17:00,TSLA,808.8327361833,30735.6439749662,Sell,25.1602706744
2025-03-01T14:18:00,NFLX,2103.0223274883,311247.3044682682,Sell,325.8657775808
2025-03-01T14:19:00,AAPL,3419.4791983750,588150.4221204984,Sell,-91.9276480105
2025-03-01T14:20:00,AAPL,1599.6874509523,81584.0599985675,Buy,0.5720959124
2025-03-01T14:21:00,NVDA,2420.7492395028,45994.2355505529,Buy,0.6078509935
2025-03-01T14:22:00,TSLA,1911.0151151031,229321.8138123713,Sell,-442.3892011852
2025-03-01T14:23:00,GOOG,1769.3348733158,120314.7713854751,Sell,32.6977209425
2025-03-01T14:24:00,AMZN,273.2294790975,18033.1456204341,Buy,-72.5804677100
2025-03-01T14:25:00,TSLA,547.8260378497,77243.4713368097,Buy,172.3246815121
2025-03-01T14:26:00,NVDA,3096.5491658524,588344.3415119479,Buy,-11.9081701724
2025-03-01T14:27:00,NVDA,1465.0668868942,276897.6416230078,Sell,-67.7612384834
2025-03-01T14:28:00,TSLA,2169.4470442175,342772.6329863695,Sell,-49.7633762856
2025-03-01T14:29:00,NVDA,1872.4046528666,183495.6559809274,Sell,-64.0958504902
2025-03-01T14:30:00,TSLA,1357.1442094518,214428.7850933781,Sell,-430.2492759930
2025-03-01T14:31:00,MSFT,1387.9670720077,248446.1058893805,Buy,341.2987849578
2025-03-01T14:32:00,TSLA,1966.3542703849,173039.1757938730,Buy,-111.5670946322
2025-03-01T14:33:00,NFLX,536.9392150913,94501.3018560715,Buy,-164.6487897155
2025-03-01T14:34:00,TSLA,1386.0436888778,45739.4417329673,Buy,5.2183199922
2025-03-01T14:35:00,NVDA,1592.0657144394,167166.9000161422,Sell,-234.2661276630
2025-03-01T14:36:00,NFLX,3448.6854716826,255202.7249045145,Sell,-73.8638042885
2025-03-01T14:37:00,NVDA,0.0000000000,0.0000000000,Buy,314.3048550324
2025-03-01T14:38:00,AAPL,2273.7971907890,43202.1466249910,Buy,12.7959058582
